fips,age
53071,39.60253456221199
53025,35.450932643017204
53001,32.00025021268078
53011,38.708715572842095
53043,44.174787457720086
53035,40.134713212732024
53075,32.99383282771835
53045,43.24056434219985
53057,41.472156650284425
53053,37.53573559636677
53067,39.8506450147314
53021,32.3385247106761
53059,44.21302656625011
35011,44.66876430205949
35035,38.53052304045044
35003,53.96767791324071
35059,42.477950234047796
35047,43.16031821681269
35055,45.75164257555847
35017,45.013371360841546
35007,45.77480947994306
35043,40.08944585275438
35006,38.738144329896905
35013,36.86424986823713
35021,52.912
35023,41.83087184373511
35053,40.20881168479894
35028,40.71005214518045
35033,46.422694094226934
35015,36.76753335614095
35009,34.80569514237855
35041,35.53702702702702
35045,37.68273124768067
35027,46.41779072143879
35019,41.08023255813954
35057,42.14843800530367
35029,39.33793074359948
35031,35.46126360923115
35039,40.74797667069191
35025,34.0838609821303
35005,37.634218060821794
35049,44.668830391465704
35037,43.71998061311039
35001,39.38208655011404
35051,50.03678991752386
35061,39.66951804715209
46099,36.646954963911064
46067,41.503497462625155
46101,39.74330900243308
46043,42.06504621704895
46039,41.89657549988509
46025,39.81584582441113
46097,41.76534296028881
46073,43.698956780924
46087,38.973684210526315
46081,42.82359541866584
46137,34.85377358490566
46015,40.20181234661129
46119,44.87922358015817
46129,42.290708371665126
46077,42.46061955861511
46055,43.57187993680884
46061,36.49753837242977
46041,31.03258655804481
46027,33.7679459843639
46135,41.084772508109054
46013,39.1653492623394
46079,42.459482691255765
46085,37.072732081459925
46071,33.65819377990431
46033,49.41975033437361
46005,38.5563864954208
46075,43.88815060908083
46021,48.55523255813954
46063,40.18181818181818
46029,39.92941554500339
46009,42.001449065352844
46007,33.9702823179792
46109,38.413315374254374
46121,28.28574236022403
46125,41.415553435114504
46035,39.85132743362832
46117,40.52001291155584
46003,40.85677935296256
46103,39.953372885080206
46083,35.994568773720715
46105,45.010471204188484
46011,34.04521481312541
46017,29.80071355759429
46095,35.65114022319262
46107,45.80399442638179
46047,47.46476984954567
46065,39.526246719160106
46069,44.17909300538048
46057,35.73377676833225
46045,42.366936536954825
46059,44.276715763083665
46115,41.946675031367626
46049,41.699869508481946
46019,40.61875539361396
46093,38.37706480304956
46089,44.08070617906684
46113,29.566833603724337
46023,37.888398622470945
46127,39.82356264122521
46037,44.09623893805309
46123,42.05238007719169
46111,40.385238907849825
46031,32.7488986784141
46053,43.291517323775395
46051,42.3048780487805
46091,40.88753799392097
48327,48.0710944808232
48189,35.86352751002814
48011,43.0863804981452
48057,39.54720526068577
48077,44.117753796199025
48361,38.627715957599875
48177,38.16499496088689
48147,40.76048882130991
48265,45.00351711026615
48391,42.44257340241796
48247,36.46346153846154
48127,36.975306203081786
48353,38.75411173032486
48041,32.54290588148038
48245,37.6868801303838
48027,33.93132722002402
48019,47.17826237452405
48215,32.86896962957591
48413,39.98245614035088
48181,39.49610900654861
48107,39.21544361164372
48119,41.05458638154193
48507,35.04687500000001
48397,36.97531334890149
48133,41.717047930283215
48123,41.140128968253975
48005,38.23646427953641
48309,36.33067184157304
48277,40.105958803826795
48289,43.10980234428867
48433,44.56296296296296
48311,45.08882907133243
48435,40.38983050847458
48157,36.022438424616354
48367,38.76391746804967
48271,42.95445868557404
48149,44.70358241931665
48045,44.341526520051744
48203,38.92838790137185
48383,34.62275915822292
48083,44.80061162079512
48357,34.322590483936565
48103,35.360433604336045
48477,41.34521487096594
48305,38.07292891950933
48333,45.66098912374307
48359,40.00189393939394
48403,47.31350787326883
48223,39.667322834645674
48225,43.136581330546846
48029,35.68852549020391
48461,36.574788077659285
48143,36.18872078317485
48381,37.700260687081105
48401,39.417748042495326
48099,34.507471922686996
48091,40.53593582956168
48007,46.45406210123351
48237,39.280358142137665
48211,36.808850484420006
48417,42.03215926493108
48407,42.769430680203754
48259,41.01361978452911
48481,38.470786408701514
48153,38.92752100840337
48255,37.35093904236908
48257,35.55880106350162
48131,38.18356188939679
48251,37.28174181108766
48159,41.962237762237756
48137,44.73550724637682
48473,34.271024146544555
48323,33.250383161336465
48273,34.21072359843547
48165,31.178764191327
48317,34.17380003465604
48037,38.89436430907823
48003,33.189788826516974
48375,35.73921560277647
48169,37.45031305185424
48055,37.68328600219861
48369,36.4487246225924
48449,36.03770992366412
48445,36.552565453513814
48155,45.79220779220779
48385,47.57647740440324
48065,41.36550793115086
48275,39.80704148471615
48209,35.011716357285906
48325,39.329889112903224
48345,45.9375
48485,37.25682522876806
48329,33.788392372421285
48469,37.875124885973676
48457,42.41758951642674
48145,40.35000289067467
48377,40.49716587112171
48489,36.10103942316697
48303,34.975699441991964
48213,42.41130328631688
48471,38.21870332049719
48167,38.23002639278188
48201,35.050518476871424
48115,36.36950031426776
48371,36.80566264298806
48347,36.047911171093794
48187,37.51367420451072
48439,35.77106703162641
48239,39.049457994579946
48437,38.33297282682169
48431,37.06196746707978
48495,34.958801498127336
48163,34.897665714567125
48295,39.93226105784102
48087,39.43664383561643
48089,41.753408086353694
48497,38.58314757658894
48173,37.46841731724628
48419,38.80917148057293
48093,42.95159515951595
48053,42.749558716644174
48179,38.19391391757287
48229,38.03254195661073
48067,42.45543861986278
48139,36.67850843496045
48097,39.924473422691904
48491,36.52937172234067
48079,37.853487556957596
48467,41.202685986923484
48129,42.50640634533253
48253,39.8967285764079
48185,40.05141966759003
48235,41.830729166666664
48349,38.327998722886285
48047,37.50965740871282
48111,33.71675586661178
48231,38.47747327423575
48335,37.469865418373324
48499,45.009947517512465
48075,37.79797426772516
48243,53.76781002638522
48337,42.15490967807043
48049,41.19382526938517
48207,43.27165075998585
48151,43.4490861618799
48095,45.3914159941306
48081,44.125775022143486
48373,41.72338519658054
48101,42.85836909871246
48503,41.095502498611886
48287,41.06868147804397
48073,38.58131671921894
48191,43.03407557354926
48221,43.67626494492481
48009,41.867298024085116
48023,42.6198347107438
48405,45.51341507830521
48313,37.64477737328479
48331,41.17757724690811
48389,35.5863169754632
48355,37.41769943747343
48063,38.84015579654804
48161,41.13703910331186
48399,41.1762470771629
48443,47.1159793814433
48117,34.326377655559156
48315,46.053683783235236
48291,36.00129223863341
48241,40.720341129781296
48195,36.30357473606223
48071,35.52601683509364
48199,39.13638415332801
48085,36.436297391590074
48039,36.32049302096915
48447,46.523650899400394
48021,38.22369622307632
48415,37.64838651739208
48135,32.69238312387575
48293,40.63186414643513
48121,36.108855092441786
48387,44.408716626465946
48321,38.57860982998117
48197,42.547927790490725
48363,40.73873719551886
48297,41.85582043090031
48421,37.94473858371939
48463,37.087693055607495
48017,35.59357142857143
48109,41.64993090741593
48013,36.745078490020134
48493,39.4169766986489
48427,32.527207463679545
48113,35.23557322361162
48267,46.40627161632465
48307,42.061372745490985
48105,39.42061200923788
48217,41.043902971431685
48263,44.72309711286089
48141,35.15651221703497
48301,34.60355029585799
48125,42.990502035278155
48283,35.94082446808511
48279,38.04009927867835
48015,40.493939797549274
48233,38.59852899035247
48465,35.001325854156036
48423,38.21496792709806
48395,40.48365936511655
48171,46.06124944419743
48269,40.69485294117648
48451,37.09672818791947
48501,33.41742224262596
48425,41.297217353198945
48261,38.50990099009901
48033,45.50152905198776
48411,42.22625928984311
48051,41.95364094778508
48025,36.74619990787656
48455,44.942461265442624
48069,36.90438247011952
48043,43.47614908182114
48183,37.47549316228972
48475,35.57017836306052
48487,40.192497454773275
48193,43.49273135563172
48429,40.72517616912235
48285,42.26595216830406
48035,43.9009900990099
48175,43.40376077304779
48393,41.619437939110064
48059,42.08929211790863
48379,44.149192903947586
48343,41.65167904423637
48281,41.87142990479746
48459,40.34059828036308
48483,40.170490506329116
48409,37.15705080173834
48341,33.65401146131805
48479,32.18541344360424
48031,45.554605649149266
48351,42.40198602427363
48219,36.73567612180184
48365,40.42114339915496
48001,39.51303368840391
48061,34.95159312132677
48339,37.04857661703911
48299,50.69029593943566
48319,45.591483387927
48441,35.915557036672126
48205,39.63540172166428
48249,36.88945704263624
48505,33.49411100923902
48453,35.95116307182205
48227,37.604680340388384
06091,48.53078202995008
06067,37.776233877857656
06083,37.16877977330297
06009,46.61256943688051
06111,39.08209516244566
06037,38.15763135107535
06097,42.06790927628171
06031,33.976494049954226
06073,37.93121710555877
06061,41.29329775135629
06075,40.855225290936744
06041,44.024274995556866
06043,47.052897750392376
06035,39.380531841821224
06055,41.50052270879313
06089,41.42822634384718
06053,36.43208443052935
06105,46.72364672364672
06045,42.39182007861762
06027,43.34680414657132
06051,40.708114095818324
06109,45.52995704688131
06095,39.15333424179536
06071,35.53562131751744
06013,39.54924899828872
06003,45.148804251550054
06017,43.398339581939716
06113,35.482290249433106
06115,35.36642599277978
06069,36.810931728442235
06023,39.933983977338116
06065,37.37398210759888
06029,34.1921524280106
06011,36.792082424467445
06015,40.58694088882497
06049,45.17611129962675
06019,34.913549280803444
06039,36.148302579976736
06085,38.22559459958545
06103,40.37540716612378
06077,35.99169846276577
06001,38.6701229979256
06057,46.539221091674605
06007,39.06616754719735
06047,33.919925813886486
06107,33.86680466328468
06099,36.05128391384884
06059,38.959916137963006
06025,35.09563226002263
06101,37.59533262521786
06005,46.744163815657075
06033,42.7965240890877
06063,46.51826447599297
06081,40.14749541139591
06093,44.23248122373045
06087,39.333966538927505
06021,37.374388053393446
06079,41.101659773021886
21053,41.19504795458994
21003,40.01688951442646
21231,42.53509073919244
21209,36.573012420181044
21061,43.02798353909464
21001,40.78137693990209
21077,38.35302739880482
21097,40.536482050195914
21017,41.078734586618154
21193,40.015373864430465
21055,41.94151714739951
21119,41.39315142509793
21127,40.05053208852908
21175,41.26177774438351
21177,41.16350989484684
21087,42.63248331962344
21237,41.19030319966466
21201,43.31641366223909
21129,41.26313656625693
21117,38.19127175175751
21151,36.90659984729048
21159,40.33139794551139
21189,41.11664779161948
21051,39.50012562182805
21095,40.597462514417536
21063,42.254755886656916
21067,37.110102985591915
21091,39.40942444393488
21059,39.06297839642994
21197,38.91318067804839
21083,39.97684216175602
21113,38.45800609812437
21171,40.788262910798124
21081,37.21859667318201
21217,39.25445302495246
21089,42.11282694170608
21101,40.33278035832781
21141,40.138698251051586
21031,40.699433185806356
21071,40.82519879738121
21021,40.658183632734534
21065,41.31979299588827
21029,39.95919241882561
21015,37.53211160269799
21229,40.43819760231501
21039,41.59033613445378
21235,37.44934370174278
21183,39.688380428440446
21161,40.200937316930286
21023,39.995905094544135
21043,40.664962495801774
21107,40.600792194423306
21013,41.23133066994469
21195,41.58091436865022
21025,40.987727632620754
21227,35.771332470503246
21105,45.3824200913242
21145,41.204194564187226
21225,39.58813712537376
21131,41.33178090513314
21143,46.397076735688195
21121,39.4644405201477
21035,38.731494064254754
21109,40.35996698927151
21007,42.61866125760648
21103,40.23173756666253
21167,41.114348242374504
21135,40.952919020715626
21221,43.22107705958638
21157,42.891318327974275
21099,39.221696874179145
21137,40.230070471302284
21199,40.843164714754
21037,39.368300136775524
21057,43.06743271847596
21125,39.44848963215102
21085,39.88965830400726
21153,40.62017926157388
21173,39.109777320026986
21123,40.267120433393536
21139,43.37807265608005
21211,39.20800016318538
21219,38.10867089637222
21027,41.24549494554867
21213,39.13520353219901
21205,36.26144726083401
21041,38.103847239206104
21111,39.23534966097473
21075,41.46389680013403
21093,37.664801095910164
21047,33.347341082300844
21005,39.467578142172584
21185,38.023817721822184
21203,41.38095238095238
21223,40.82599456970842
21009,39.91724106759474
21147,39.27061691138065
21191,40.07470870459219
21215,39.780993230324015
21133,41.56618568180764
21049,40.44262747152746
21239,41.20083040323185
21149,41.09145215596828
21073,40.4948324214077
21165,43.17660656495608
21155,39.37300887251596
21069,39.74329607022838
21033,41.6285400486389
21079,41.30346428167101
21045,40.887307382882604
21169,40.84519908648595
21207,41.40467555654745
21163,39.06688366232675
21179,39.15214240910173
21187,41.214292266764524
21011,38.93439999999999
21181,39.49208969596918
21019,41.67410848067126
21115,40.77005588606454
21233,40.07409983001083
39063,39.819497776546186
39003,39.5294818809782
39085,42.43124236907394
39047,40.0920245398773
39017,37.91688547609975
39115,42.787151916184165
39133,39.65086233427302
39145,40.478636110152166
39163,41.18876576232327
39125,40.586386032562125
39069,40.73861364141302
39051,40.2339885106585
39015,40.68461042549273
39091,40.540024522683474
39155,42.65003485306151
39131,40.26137836670027
39111,43.750769005419656
39087,41.1040647125103
39001,40.33923026933353
39033,41.99168554489806
39059,41.26289389067524
39161,40.62228116710875
39129,39.56462014814308
39119,40.05103520269095
39139,40.9274807270086
39021,40.659894560884666
39169,39.31613516549995
39123,45.59888957433682
39067,43.13929521276596
39023,40.66276858363849
39073,41.44222332295501
39109,40.588286427322934
39041,37.932822442237914
39037,40.84647741279126
39057,39.5783872094331
39005,40.16543265275596
39095,39.04861467778536
39007,41.28414968994559
39135,41.36133261582114
39079,39.495603615833154
39151,41.2606029044322
39099,42.27828916010373
39157,40.88989748551426
39071,40.36820277565395
39117,40.85841259057972
39101,40.56136604550412
39127,39.771351082083356
39043,42.921484932539784
39027,39.81273827678231
39093,40.794963738530114
39039,40.42531572452543
39009,36.36993892265067
39081,42.75200918484501
39143,41.13300181140846
39113,39.906061272891755
39011,40.22838181181005
39055,42.1213040181956
39061,38.35099263217256
39075,35.04697452229299
39029,42.59494714525485
39019,42.828379282158
39013,42.91775363400293
39141,40.47122583674641
39167,42.57593764083391
39097,40.12546108962465
39065,37.836760720548384
39025,39.89049935086326
39121,46.6055185801442
39137,39.528277369244854
39105,42.17549220762212
39049,36.24189827120591
39077,39.61275872721656
39173,37.79572991277892
39147,40.201094639167785
39171,40.853156001308186
39159,37.33303383739066
39035,40.68136432531869
39165,38.79800257457311
39045,39.02692068488456
39083,39.67762587850197
39089,39.49754045527021
39153,40.79119355727127
39149,39.28112780407492
39103,41.054276590299644
39053,40.63051040203358
39031,40.6129781420765
39175,41.26488149917325
39107,39.107986009909645
01027,42.426520589346424
01091,40.82786407252294
01049,39.44088487407884
01019,44.06558253168423
01065,40.46085591427207
01105,40.08472486831783
01033,41.394743035064536
01063,42.37849833559364
01013,41.47475318798848
01081,35.8243731083857
01097,38.79697974395586
01057,42.093853514906144
01017,41.56907439706501
01125,36.54815982422202
01131,40.32546032970211
01095,38.83809700952736
01053,39.981601288455764
01083,39.32325734216247
01009,40.25856880987791
01099,42.131915304104574
01093,42.32060991618702
01085,41.160497635204614
01037,45.608740504548436
01109,36.74346197982726
01119,39.15297336444837
01133,42.874984129671176
01121,40.681512415914376
01071,42.002227559756705
01003,41.93600885169822
01011,39.903177903177905
01001,39.110204227747055
01087,40.788742528226706
01115,39.812583787648585
01023,43.75788386686791
01043,40.31624247922835
01117,39.14343460326501
01047,40.19792450801161
01107,41.563472152533876
01077,41.294449417118706
01029,41.070422535211264
01005,40.92206108725593
01061,41.767614479844696
01045,39.089705523468645
01123,42.747764262888
01025,41.6003725340784
01069,39.874095691430085
01129,41.22791865735636
01089,39.05462994993417
01041,40.79501887888469
01015,40.096562651291755
01079,41.24492771230713
01103,40.06858346075753
01075,42.575153929735606
01113,37.886371870740675
01059,38.85287928065813
01035,43.20493909008038
01051,39.06128631063059
01073,38.74567587799682
01127,40.86557201555391
01111,41.8745709004489
01101,37.977786706463085
01007,40.030722514959365
01055,40.89031759690226
01021,39.3105924191951
01031,39.26567574796531
01039,41.917541634052206
01067,43.12118570183087
13189,39.29072822822823
13025,39.731697106075664
13171,39.003721759186455
13115,38.89658673272553
13273,40.52596413081702
13063,34.20508732070514
13073,37.37597151498909
13193,40.72518730207771
13049,39.678838112305854
13233,38.066106587191705
13089,37.09390923446293
13227,43.08526893927771
13119,40.263094779219664
13265,46.48275862068965
13045,36.742566171078074
13075,38.624203821656046
13279,38.1626910175177
13181,44.37533139755082
13145,41.565501191962774
13251,41.25354432192467
13297,38.59472688253888
13129,38.49871469730691
13147,42.56992940278573
13293,40.339095744680854
13013,36.54072561268621
13183,34.73684748709034
13223,36.129082748848326
13079,42.12052563689132
13291,49.16515034066339
13137,39.98138016237205
13319,41.44717444717444
13199,41.72669721736665
13053,27.566150178784262
13019,39.46558746197865
13113,41.00385418760542
13141,44.48255882700721
13277,37.32108060230292
13143,38.84395139634801
13061,44.805222300635144
13015,38.20625962984277
13139,37.9182111220352
13283,39.7075786117954
13037,40.89158183874617
13099,39.96221786064769
13043,39.37989447375728
13215,36.49529802982086
13081,40.12958161988199
13261,38.33213656686086
13059,34.133311514754816
13077,38.34645038347844
13023,39.14596442165773
13033,38.29071170084438
13197,42.62028950831439
13159,40.26429425416696
13151,36.82769940441932
13003,37.16411512553582
13263,45.84503631961259
13085,41.81423318523058
13167,41.56082132116562
13303,40.2686266810641
13091,41.43387527299199
13039,36.35919950243294
13225,38.74108763522835
13311,43.024904214559385
13163,39.983335503189686
13289,43.99815270935961
13095,37.862874619127744
13047,40.31436815625925
13097,36.560621280143216
13211,41.37201701597842
13031,34.31886242588685
13309,39.43602800763844
13109,38.070020649521304
13307,44.50671269658611
13169,40.3826344179572
13135,35.64571428571429
13321,41.12184521163629
13229,39.24813768302081
13231,39.55511022044089
13259,39.329708503247254
13285,37.910014015617406
13257,40.31533269045323
13107,38.141261149871944
13071,37.79243421052631
13245,37.164232315152226
13011,40.2432151398565
13305,38.50917231931033
13101,37.03619570644034
13179,31.87352486367706
13247,38.445498151733844
13105,41.68870480358445
13315,40.657788071800816
13281,48.45343524133921
13093,43.548170276325614
13235,43.56819610307983
13069,36.96568298939292
13299,38.91162478311972
13001,39.26667029261394
13121,36.984515060572186
13249,40.01883203347917
13029,34.47407070936482
13065,38.40752493200363
13185,34.76084697545271
13287,39.428929242329374
13243,43.45691944526408
13161,38.03969566655639
13213,38.33916101356745
13017,39.38922155688623
13173,37.85771850714765
13239,47.04567203131796
13221,41.50422701356577
13155,40.02676295666951
13269,42.53927680798005
13209,39.57959005669429
13133,45.91781270464964
13301,43.61781499809669
13165,39.8838174273859
13149,40.331376331460206
13295,40.96073737475093
13051,38.36580520333069
13241,46.416467292991776
13219,38.55014895729891
13027,41.616031571456304
13271,42.2890920554855
13201,41.99562784190277
13175,39.33416060236403
13103,36.23307826303348
13195,39.86362115127175
13067,37.34717243248292
13253,43.163782447466005
13237,44.029024820290246
13007,43.80546412113232
13275,39.962700501676004
13057,38.47818744614005
13055,39.908144741619274
13087,38.70693834267536
13205,39.42258610437725
13217,36.79551474799541
13131,39.67141639264401
13021,37.824894390796494
13005,38.293443210318884
13157,37.781821669841186
13267,38.840939650399434
13317,43.35675565101769
13125,41.18545944126557
13313,37.15344840769202
13255,39.43962040687826
13035,39.288257940327235
13187,39.291579886938415
13083,41.31403574087862
13153,36.691156255740744
13191,46.814299624426205
13207,41.59279135542823
13117,37.08849466943976
13127,41.57428598227266
13009,38.44085542437069
13111,47.83950664426455
13177,36.77660709522539
13123,44.688163473492935
55111,40.72257223549859
55093,38.313678252327264
55063,38.714979324837316
55033,38.00963233997531
55053,41.1551615559754
55047,42.85232379844551
55127,40.414092887125975
55123,40.515670624878325
55059,38.742027942746276
55079,37.05280599243333
55003,41.29989718545174
55085,46.46958842534063
55137,45.31608231395492
55129,46.154580152671755
55065,40.742574257425744
55135,43.116199254755834
55125,48.36539761207479
55089,41.95623227715448
55117,40.80154326339518
55131,41.50659393975036
55007,46.99567704176642
55097,39.261416944554355
55039,41.09016179414524
55061,42.27136145639619
55067,44.81385168586169
55105,39.67299851855479
55023,43.735168309466246
55035,37.938497410316685
55083,43.23121539678355
55041,43.429364726788094
55113,45.60762169344124
55121,39.88340247563155
55095,43.11413105543247
55045,41.60484307359307
55087,38.73241610559651
55001,48.79154302670623
55119,41.6195251437841
55073,40.47072782477965
55037,48.59837019790454
55005,42.74352400318274
55051,49.49076841920168
55081,39.381034743692304
55101,39.87969089862515
55115,42.72593461942836
55027,41.706280809207755
55025,37.50174228774727
55015,39.73203697418595
55055,40.681652490887
55013,47.42461398728428
55017,40.84090135791395
55031,41.631633835457706
55077,45.21015795556697
55009,38.400855062712154
55103,43.21087410155344
55141,42.28336004602802
55139,39.49495366680821
55069,44.539230964375015
55091,43.56854672704817
55049,41.61926682996875
55075,44.9446096654275
55099,46.470451651561675
55043,38.58372052333832
55021,41.241813251755545
55019,37.76824639098177
55109,38.72301432399351
55057,42.79083448870236
55107,44.541261108760054
55133,41.679896981182495
55011,43.31455759343105
55078,34.71619841966638
55071,42.817031944391694
55029,47.92381090067948
05137,45.715416600031986
05113,42.43753756762172
05063,39.24322538003966
05085,37.25951793094982
05019,37.502464157706086
05049,44.27458523683577
05083,41.83345756079382
05091,39.30101486464619
05001,41.044092416790576
05015,42.79615926708949
05141,45.40737382895134
05071,38.59831439536459
05129,44.72617688110646
05051,43.44270822852313
05133,36.411124830951955
05069,39.707709804860535
05079,40.26858108108108
05121,40.316070831941204
05065,45.24455205811138
05127,41.57008073144635
05105,41.47871831659493
05031,36.37583837871152
05023,45.638187728239494
05059,41.272896864173404
05027,38.33968538176237
05103,41.785304935420406
05149,39.805398060072164
05095,43.666169228473365
05093,37.48645789771469
05143,35.011973894902304
05101,45.13169095833871
05013,43.19676238196183
05037,40.4298678360436
05107,39.49325160274435
05047,41.12531752751906
05033,39.22584061842958
05067,40.590824810096294
05021,42.147412548965704
05045,36.04441816724468
05005,47.325765525135935
05081,41.418794355167634
05009,41.25304552254755
05003,41.508572009971
05041,39.985652671419764
05123,39.62362967112107
05097,45.8042510572001
05135,44.467320261437905
05055,38.508108108108104
05147,42.81724683544304
05145,38.69390372430257
05077,41.72451168567235
05029,41.20776168089801
05061,38.95841539160734
05099,41.57404265632574
05119,38.556896846477905
05053,40.66274295099918
05007,36.53926510258256
05087,40.595258204633204
05039,43.56727065201883
05025,42.26835093011564
05035,36.82827650922741
05073,44.74682971014492
05125,39.87625472692078
05017,41.92686301640641
05115,38.0237701335997
05089,46.784952677608715
05117,43.73964276854378
05011,40.26117253553842
05043,38.99269992864591
05109,41.76534801268894
05139,39.86102062975027
05131,38.57411970866875
05075,40.724551993173236
05111,39.74035192111527
05057,39.37599851383987
41063,46.526220865704765
41013,44.094123914112444
41005,40.90911243056336
41007,43.24651949085123
41035,41.31826841349395
41049,37.845040075842455
41029,42.22426497211963
41051,38.70932085058221
41001,44.59985115355992
41003,37.92742845475159
41047,38.00985285407886
41023,47.398666481455756
41011,45.05433653294463
41043,40.22642178359755
41037,44.62485703393062
41069,51.046546546546544
41045,37.59484478754375
41057,44.88041870099128
41039,40.79098430380012
41061,40.64654369293832
41019,44.5513606055145
41009,41.58885662986591
41027,39.04837054144214
41025,43.59407547680238
41041,46.981986309595285
41033,44.5385485843611
41021,46.15010460251046
41017,41.82874876069846
41053,38.93593541267352
41065,41.00082452589761
41055,44.86235955056179
41071,39.56008403361345
41015,50.198691384950926
41059,37.740667094291204
41031,40.21558926109172
41067,37.84256439580313
42007,43.25465902921387
42053,44.46032841175659
42117,42.94639205735262
42043,39.692230299066836
42127,45.26434454157825
42059,41.394474650180776
42065,42.403108808290156
42109,40.74851382146041
42031,41.30108226234456
42033,43.12920320484512
42063,40.8774041606699
42099,41.36365404564315
42023,46.603103215651004
42019,41.99872240528499
42101,37.27944893640662
42057,43.090502408809364
42015,42.39785819670772
42061,42.73487063618643
42009,44.12861259605747
42073,43.07411825240902
42035,40.189972043901435
42037,41.281602118096174
42011,39.87428412684846
42085,42.99950650679924
42107,42.603180554474775
42113,49.42087042532145
42097,42.92824983763196
42021,43.383226311908565
42069,41.60622203992865
42131,42.94760020900202
42029,39.83275459104858
42089,41.22799537208333
42133,40.43193974943103
42047,44.05299231026412
42025,43.486320152067556
42013,42.29102266291277
42111,44.17728430024371
42049,40.39577277850279
42051,43.09155746708542
42067,41.59354682389049
42083,41.93513846153846
42087,42.03706272486887
42091,40.752658214137426
42123,44.124084611262795
42093,42.55787164015359
42045,39.48775026599171
42001,42.3310390354241
42077,39.44522335764843
42095,41.49540593216176
42041,40.694498164739315
42055,41.20626729537436
42079,41.781690961731734
42105,44.080660776957515
42003,41.367749548742026
42017,42.110255145080934
42081,41.317955145235175
42075,40.70818728710162
42027,37.72580595498352
42103,44.941550645953164
42115,44.89947431065265
42125,42.612404224977645
42119,40.43532266322374
42039,42.019851351191676
42121,44.15688402936765
42071,39.55030931386561
42005,43.90824129141886
42129,44.270255862011645
28061,41.20496856497589
28017,38.75466292463311
28145,38.55162241887906
28069,41.431841510983375
28151,38.35553075679245
28055,42.25998492840995
28009,41.3116600072648
28087,38.42640157009984
28073,37.51015897573528
28003,40.35561388791167
28071,35.962124437697845
28015,44.28209510405147
28085,39.6457412233186
28143,35.25373754152824
28097,41.97493606138107
28019,42.341047503045075
28139,38.79037020213491
28109,40.228054380120646
28111,40.57136891338846
28011,37.853304166122506
28149,39.42590511447522
28101,38.348368065467696
28135,38.71047867332898
28125,40.610275399213144
28035,36.23167817135533
28161,41.562272877436406
28023,41.42957338652596
28127,40.00116287793533
28131,39.13623472949389
28121,38.85195561308938
28091,40.468034021080044
28039,36.95122448979592
28095,40.90375014183592
28123,37.482506044659374
28051,37.50617283950616
28105,33.825377619134045
28031,38.99077055162052
28115,37.546248523652636
28163,37.48551700909397
28137,38.930369690335795
28077,39.72842841252184
28007,39.840046219874544
28117,39.7387964658123
28113,38.307905721848904
28029,39.78727952966329
28013,40.830513195459915
